Date,Open,High,Low,Close,Adj Close,Volume
2015-01-02,5.03,5.1,4.81,4.94,4.94,4600
2015-01-05,4.96,5.07,4.72,5.07,5.07,1500
2015-01-06,5.0,5.0,4.96,5.0,5.0,3500
2015-01-07,4.97,5.03,4.95,5.03,5.03,1200
2015-01-08,5.0,5.01,5.0,5.0,5.0,10000
2015-01-09,5.0,5.0,5.0,5.0,5.0,0
2015-01-12,5.0,5.0,5.0,5.0,5.0,0
2015-01-13,5.0,5.0,5.0,5.0,5.0,0
2015-01-14,5.04,5.13,5.04,5.13,5.13,500
2015-01-15,5.13,5.13,5.13,5.13,5.13,0
2015-01-16,5.13,5.13,5.13,5.13,5.13,0
2015-01-20,5.02,5.02,4.9,5.02,5.02,1500
2015-01-21,5.02,5.02,5.02,5.02,5.02,0
2015-01-22,5.19,5.34,5.19,5.34,5.34,600
2015-01-23,5.25,5.25,5.25,5.25,5.25,1000
2015-01-26,5.32,5.32,5.3,5.3,5.3,500
2015-01-27,5.3,5.3,5.3,5.3,5.3,2000
2015-01-28,5.3,5.34,5.25,5.34,5.34,400
2015-01-29,5.25,5.34,5.0,5.34,5.34,7000
2015-01-30,5.34,5.34,5.34,5.34,5.34,100
2015-02-02,5.34,5.34,5.34,5.34,5.34,0
2015-02-03,5.34,5.34,5.34,5.34,5.34,900
2015-02-04,5.26,5.26,5.21,5.21,5.21,200
2015-02-05,5.3,5.39,5.25,5.39,5.39,3700
2015-02-06,5.37,5.37,5.37,5.37,5.37,700
2015-02-09,5.42,5.42,5.4,5.42,5.42,1000
2015-02-10,5.47,5.48,5.47,5.48,5.48,1000
2015-02-11,5.35,5.35,5.35,5.35,5.35,300
2015-02-12,5.35,5.35,5.35,5.35,5.35,0
2015-02-13,5.49,5.5,5.49,5.5,5.5,1800
2015-02-17,5.5,5.5,5.5,5.5,5.5,0
2015-02-18,5.5,5.5,5.5,5.5,5.5,0
2015-02-20,5.55,5.55,5.55,5.55,5.55,200
2015-02-23,5.5,5.5,5.45,5.49,5.49,1900
2015-02-24,5.49,5.49,5.49,5.49,5.49,0
2015-02-25,5.5,5.5,5.47,5.47,5.47,3300
2015-02-26,5.47,5.47,5.47,5.47,5.47,100
2015-02-27,5.49,5.49,5.47,5.47,5.47,400
2015-03-02,5.49,5.49,5.49,5.49,5.49,100
2015-03-03,5.42,5.49,5.42,5.49,5.49,800
2015-03-04,5.49,5.49,5.41,5.49,5.49,1800
2015-03-05,5.49,5.49,5.49,5.49,5.49,100
2015-03-06,5.41,5.41,5.41,5.41,5.41,200
2015-03-09,5.49,5.5,5.4,5.4,5.4,2200
2015-03-10,5.5,5.53,5.31,5.37,5.37,55600
2015-03-12,5.35,5.44,5.35,5.38,5.38,4300
2015-03-13,5.37,5.5,5.36,5.37,5.37,11900
2015-03-16,5.38,5.47,5.36,5.36,5.36,3300
2015-03-17,5.49,5.49,5.36,5.36,5.36,3100
