Date,Open,High,Low,Close,Adj Close,Volume
2018-08-14,13.02,13.85,12.61,13.0,13.0,519800
2018-08-15,13.0,13.03,12.85,12.96,12.96,81700
2018-08-16,12.86,13.0,12.85,12.92,12.92,21200
2018-08-17,12.85,12.98,12.85,12.93,12.93,14900
2018-08-20,13.04,13.04,12.85,12.85,12.85,27400
2018-08-21,12.85,12.95,12.68,12.92,12.92,42400
2018-08-22,12.86,12.99,12.86,12.87,12.87,13100
2018-08-23,13.0,13.01,12.9,13.01,13.01,20900
2018-08-24,12.99,13.38,12.99,13.04,13.04,21400
2018-08-27,13.19,13.22,13.04,13.11,13.11,20100
2018-08-29,13.2,13.6,13.13,13.5,13.5,131600
2018-08-30,13.85,13.85,13.52,13.65,13.65,18200
2018-08-31,13.59,13.59,13.24,13.45,13.45,38100
2018-09-04,13.38,13.7,13.26,13.69,13.69,22100
2018-09-05,13.71,13.71,13.54,13.63,13.63,27300
2018-09-06,13.7,13.71,13.27,13.3,13.3,15800
2018-09-07,13.21,13.46,11.25,12.12,12.12,40800
2018-09-10,12.5,12.67,12.02,12.19,12.19,17200
2018-09-11,12.33,12.53,12.3,12.37,12.37,9100
2018-09-12,12.6,12.81,12.42,12.74,12.74,18900
